,OBJID,RA_PSEUDOHOST,DEC_PSEUDOHOST,Z,ZERR,ZWARN,DELTACHI2,SPECTYPE
973,A202302141049466m051201,162.4522542831637,-5.201685116755517,,,,,
974,A202302080315456m134830,48.94027965594614,-13.808349882365588,,,,,
975,A202303161305141p073225,196.31512162092605,7.536651272094391,,,,,
976,A202302141038509m065853,159.71422466413182,-6.992814686076602,,,,,
977,A202302021039452m072904,159.93855925261062,-7.4846227523155235,0.191906132244535,3.1862739356367e-05,0,885.759332526475,QSO
978,A202302021058447m063710,164.693332506468,-6.623723614554092,,,,,
979,A202305182158324m052946,329.6353186471511,-5.496209107919742,,,,,
980,A202303221329587p162124,202.4944452757819,16.35678188265761,0.566599886546574,0.000173746938802842,0,446.396620884538,QSO
981,T202303071447182p071047,221.81630936649287,7.174569881285006,,,,,
982,A202303221419381m003914,214.9065597618605,-0.656467319174875,,,,,
983,T202303161248361p054325,192.1495945611252,5.723212211163133,,,,,
984,A202302141042566m054338,160.72875176099086,-5.728640488850656,,,,,
985,A202302021038387m080816,159.65831218978508,-8.138132240087442,,,,,
986,A202302141039001m055529,159.75258735714203,-5.916739510450515,,,,,
987,A202303071329087p172655,202.28620536260885,17.448573559387423,0.333870066982459,7.75863980443341e-06,0,4106.54108428955,GALAXY
988,T202305182211516m032728,332.9654434506731,-3.457968820696951,,,,,
989,A202302021051368m073746,162.89929471234555,-7.628383267022169,,,,,
990,A202303041051591m081552,162.9965603751047,-8.264559920925278,,,,,
991,A202302021041599m062400,160.4964357223533,-6.383181969523148,,,,,
992,A202303221425559p000810,216.4831647103832,0.1363225393317772,0.505995913972439,9.18903384676022e-06,0,5010.73347091675,GALAXY
993,A202302171245578p055254,191.4961106891364,5.883845879869414,0.265391424144863,5.13147393561707e-05,0,1297.48025249876,GALAXY
994,A202303131446203p072449,221.5847361422768,7.413667951646025,,,,,
995,A202303221233409p070616,188.4206727685793,7.104620309566257,0.617780498739737,4.54555210058522e-05,0,2468.51244644821,QSO
996,A202303191518365p072914,229.65220073191756,7.487208192579155,,,,,
997,A202302080259420m154614,44.92534146069282,-15.770640467697453,,,,,
998,A202302110313094m140850,48.28408653238037,-14.136748530326814,,,,,
999,A202302020313026m151810,48.26112571535918,-15.302933656623836,,,,,
1000,A202302141105291m065349,166.37126894587348,-6.897301027914284,,,,,
1001,A202302261236524p053754,189.2234922314723,5.625508158091786,,,,,
1002,A202303131109075m051435,167.28067062230164,-5.240165235176878,0.890423542669741,0.000141203326812651,0,93.0209750980139,GALAXY
1003,A202303161514565p082614,228.73562717066025,8.437217663251932,,,,,
1004,A202304031327547p171447,201.97819238843343,17.24666221657746,0.298726216077216,2.57215163525195e-05,0,491.824789911509,GALAXY
1005,A202302021053409m061826,163.4207942389398,-6.3074615780563645,,,,,
1006,A202302021037500m064410,159.45833858865572,-6.736130679003208,0.819779518800054,2.53297057224663e-05,0,1297.76856374741,GALAXY
1007,T202302021114264m071555,168.60666665384215,-7.261919131906048,0.0459357340201237,7.44052589740997e-06,0,74132.6153237609,GALAXY
1008,A202305302209563m022913,332.4849368598289,-2.4872130541885955,,,,,
1009,T202302020348183m152340,57.07707724215596,-15.394670194379724,0.08109703786147,3.90221268487072e-06,0,3797.63484805822,GALAXY
1010,A202302021059279m081153,164.877508769161,-8.20741958195644,,,,,
1011,A202303161300419p055122,195.1776344392292,5.868870257018135,,,,,
1012,A202303161514451p081359,228.6880921612221,8.233143815205645,,,,,
1013,A202302141056517m074935,164.21475549257426,-7.836212644548769,,,,,
1014,A202302141058315m064558,164.63444119366298,-6.779534503725956,,,,,
1015,A202303041239470p061717,189.94917252631703,6.286259071380352,,,,,
1016,T202302171057472m063304,164.44779394289827,-6.533469688192967,,,,,
1017,T202302020259108m171924,44.79503706005914,-17.32374990654138,,,,,
1018,A202302141038206m074554,159.58596320289595,-7.765081426633161,,,,,
1019,A202302141107335m064411,166.89381933044382,-6.735003939465126,0.166848677570405,3.77251860833188e-05,0,624.58240410639,GALAXY
1020,A202302141045052m055346,161.27165712586347,-5.911392816642143,0.935570272216929,3.33897794715648e-05,0,251.704446211457,GALAXY
1021,A202303041331079p183819,202.78325851538136,18.6387776988215,,,,,
1022,A202303311508029p083420,227.01221137396576,8.572223992317344,,,,,
1023,A202303161420260p003706,215.1084809685983,0.6183267017929989,0.655437798508096,5.84092774370081e-05,0,1256.12113159522,QSO
1024,A202303041329476p180228,202.44847253565288,18.041152713493588,0.459946138996183,6.92877501641869e-05,0,1973.12478562072,QSO
1025,A202302021038128m080602,159.55340172421464,-8.100764904939062,0.207481201223783,2.12042715243413e-05,0,6591.30885340273,QSO
1026,A202303221419269m023246,214.86233339777752,-2.546193809213892,0.460020477020537,8.34995508137816e-06,0,1501.05132865906,GALAXY
1027,A202302141058497m061848,164.7077664501469,-6.313644412364226,,,,,
1028,A202303161426110m004910,216.5395504427277,-0.8209762246701674,,,,,
1029,A202303161514531p084909,228.72579527318968,8.80799472498664,1.14272680982308,5.02105861561024e-05,0,80.4431581199169,GALAXY
1030,T202302171252282p055221,193.1176840738632,5.872316282640892,,,,,
1031,T202303221419483m001517,214.9499280044876,-0.2612857708451272,0.228082655353205,2.88363675964474e-05,0,702.307952865958,GALAXY
1032,A202303161422087m020250,215.53644293337908,-2.04750694148719,,,,,
1033,A202302021106599m052345,166.74968792670523,-5.395946154921142,0.311584341149206,3.28477666182831e-05,0,2978.08837515116,QSO
1034,T202303161301298p052713,195.37527584365827,5.454946279937884,0.111894854826093,2.02643312508837e-05,0,371.146116901189,GALAXY
1035,A202302080338291m165947,54.61865214569576,-16.994464580913565,,,,,
1036,A202303281110515m065142,167.7147648552302,-6.862013425741703,0.123739486888953,2.36415855552635e-05,0,3359.32397607574,GALAXY
1037,A202302111118441m071555,169.68355387399316,-7.266359860163138,0.557394370756506,6.1750259511509e-05,0,1913.71501870453,GALAXY
1038,T202304031419328m022250,214.8867964796659,-2.3804242627362715,0.126030116584343,4.42436770364423e-06,0,2785.17553055286,GALAXY
1039,A202302141100218m062611,165.09087008246794,-6.436610534074687,,,,,
1040,A202303041104067m073936,166.02805122775035,-7.660511973757559,0.659999761907878,0.000125909576683914,0,303.191852882504,QSO
1041,A202303131114364m064549,168.65091285812093,-6.762741840808659,0.0728824808340438,3.08984572377324e-06,0,26829.0819761753,GALAXY
1042,A202302021052364m055411,163.15584255491606,-5.905907406867292,,,,,
1043,A202302080317373m162252,49.404528372199536,-16.38627264530059,,,,,
1044,A202303131458526p073919,224.7148262298375,7.650043490886563,,,,,
1045,A202303041335572p162816,203.97909756133765,16.472470944611793,,,,,
1046,A202302020342262m172451,55.60937169311347,-17.414484669929305,,,,,
1047,T202302111055582m061925,163.9931163975128,-6.32843226858729,,,,,
1048,A202303221421240m003354,215.35029128738228,-0.5651836656998976,0.453386680219376,3.47035518659182e-05,0,1549.33595299721,QSO
1049,A202303161507113p085509,226.7972561497567,8.919312175321492,0.894372534723229,0.000257993560238473,0,113.88637101464,QSO
1050,T202303161422390m005440,215.66548983445853,-0.9211610392525748,,,,,
1051,A202302110326075m172137,51.53182281059049,-17.360434729184803,,,,,
1052,A202303041329398p161514,202.41596533022417,16.253869091177073,,,,,
1053,T202303221414423m001857,213.6781057206955,-0.3153303248560269,0.138703493100016,6.50352000279749e-05,0,1262.23300469574,GALAXY
1054,A202303221450471p073109,222.70941880505225,7.52067530139274,,,,,
1055,A202302141118565m064448,169.73595312458906,-6.748648032692656,,,,,
1056,T202303071331016p173731,202.7468187928123,17.622696962148886,,,,,
1057,T202303131456512p074937,224.2138170173638,7.8267185503631325,0.0560165998690346,2.60428730401089e-06,0,5372.29740023613,GALAXY
1058,A202302080324007m140405,51.012474875419336,-14.053394264993209,,,,,
1059,A202302110316039m141841,49.01003673622916,-14.315375675901317,,,,,
1060,T202302171243544p070639,190.97886303458367,7.1074281731807325,0.295340759564029,0.00011637155177504,0,111.180859443732,GALAXY
1061,T202303101456219p074735,224.0886936976175,7.805473104146309,,,,,
1062,A202303161420063m002404,215.02645554480392,-0.4013087042975684,,,,,
1063,A202302171246336p064125,191.64012652951,6.690326473175856,,,,,
1064,T202303131055390m052640,163.91298597885708,-5.444832856107839,0.224297839234831,1.78408741113619e-05,0,248.768623024225,GALAXY
1065,A202302020336226m163306,54.0943997816324,-16.55189530778703,,,,,
1066,A202305182202303m032325,330.6266000414125,-3.3903862522328683,,,,,
1067,A202303161504353p064449,226.14735885485197,6.747128207993644,0.826722142211141,0.000103017545380932,0,1275.66958827525,QSO
1068,A202303041340175p164245,205.0730812765597,16.712609346157382,0.303770453296897,6.04408213468718e-05,0,3012.29249864817,QSO
1069,A202302080259105m165936,44.79396808728271,-16.993520785252144,,,,,
1070,A202302020341019m141454,55.25803871853185,-14.248428092906464,,,,,
1071,A202302021052118m073027,163.04934234565405,-7.507771120656112,,,,,
1072,A202305302205513m034109,331.4639058956517,-3.685870726386594,0.710377778867196,8.6050732129411e-05,0,634.468637844548,QSO
1073,T202302141054435m052208,163.6820989050603,-5.368640733880297,,,,,
1074,A202303221328242p165903,202.1011401888929,16.984146471648714,0.650668335049856,2.49343483834395e-05,0,134.596338629723,GALAXY
1075,A202303191506091p072330,226.53784104651876,7.391681561601203,,,,,
1076,A202302141100337m060828,165.1466992491083,-6.139519594445234,,,,,
1077,A202302021052045m074110,163.01064650197506,-7.69231632206402,,,,,
1078,A202303221425464m000705,216.4524304103918,-0.1260465985442198,,,,,
1079,T202303161419477m000520,214.93837631224565,-0.0904100979606193,,,,,
1080,A202305182201058m021701,330.27454729563914,-2.2837124137514766,,,,,
1081,A202302141103591m061355,165.99593936868658,-6.229088213873351,,,,,
1082,A202303101100454m063442,165.1890908521206,-6.578497237959333,,,,,
1083,A202303071335206p165250,203.8360291170983,16.880500465696496,0.426494412712604,3.34612938141883e-05,0,6665.11080563068,QSO
1084,A202303161310033p054650,197.51399150845003,5.780691153875765,,,,,
1085,A202302020302598m143725,45.74929427290043,-14.623634604373851,-0.00199570145091582,4.13115987161332e-48,1698,1.94266889222573e+84,STAR
1086,A202303221331202p155508,202.8344578358021,15.91909703945299,,,,,
1087,A202302171258262p062451,194.60908307564532,6.414159382053453,0.773549765789651,5.95775227487668e-05,0,2669.24741703272,QSO
1088,A202302110325522m154632,51.467760359977945,-15.775623289795249,,,,,
1089,A202302020344197m162251,56.08242496195592,-16.381179438458055,0.811455861752328,5.88478175817325e-05,0,1525.82872512937,QSO
1090,A202302021116132m075514,169.05528105466863,-7.920800147387773,,,,,
1091,A202302261255451p070310,193.9379635394659,7.052918150960675,,,,,
1092,T202302261243584p063129,190.99391879480808,6.525474549907647,0.181576463770986,9.63547543001698e-06,0,614.849782466888,GALAXY
1093,A202302080330436m141214,52.68187486138349,-14.204012300758729,0.492998734990425,1.93410305873838e-05,0,3441.25617134571,GALAXY
1094,A202302020337289m151041,54.37074871511318,-15.178379422998194,,,,,
1095,A202303161456206p083431,224.09059857121883,8.571997572508645,,,,,
1096,T202302141040521m070803,160.2079727563083,-7.1328639225480455,,,,,
1097,A202302111115269m075616,168.8431679010468,-7.940299494710619,,,,,
1098,A202302171306143p071035,196.5547405920498,7.181617846571418,,,,,
1099,T202303311515091p083804,228.7871536476067,8.634554438072788,0.403471464360338,1.7519578956536e-05,0,573.752719223499,GALAXY
1100,A202302050337165m153453,54.31912949607097,-15.581625000025856,,,,,
1101,A202302110325063m161521,51.28324433889257,-16.252825638721436,,,,,
1102,A202303131248038p053147,192.0058795024132,5.527444247099514,,,,,
1103,T202303221428041m003926,217.0176410759283,-0.6579010536847089,0.118538625256651,8.18814092687672e-06,0,713.018628031015,GALAXY
1104,A202302171300556p062519,195.2223808069674,6.433916396905924,,,,,
1105,A202302020302505m171809,45.71048971564247,-17.302737375319637,,,,,
1106,A202302080300244m165450,45.10208906621935,-16.913942310052864,,,,,
1107,T202303161301497p050324,195.4574179523976,5.058102231679736,,,,,
1108,A202303161459550p074701,224.9794133973669,7.783633690474965,0.678224950364582,5.7218600280085e-05,0,2440.43367546797,QSO
1109,A202303041334057p183318,203.52409271259705,18.555025974568235,0.508025190879471,3.15623806017411e-05,0,3140.03374958783,QSO
1110,A202303161419166p002142,214.81926378682,0.3618126409902825,0.779319845276081,6.0516148971062e-05,0,555.887880958617,GALAXY
1111,A202302171308371p061121,197.1547231128388,6.189262193141734,,,,,
1112,A202302141112208m070403,168.09349712906442,-7.058177887068468,,,,,
1113,A202302021057176m074156,164.32328418242352,-7.699167981865354,,,,,
1114,A202302171044130m061717,161.05118718580246,-6.280835560806591,,,,,
1115,A202305182211020m053005,332.758549855712,-5.501464559175423,,,,,
1116,A202302021058003m070526,164.50131574406612,-7.090695152214048,0.049043228029587,7.9851323673743e-06,0,519.448446169496,GALAXY
1117,A202302141101243m063309,165.35520503158992,-6.555845427658264,,,,,
1118,A202303311510411p084042,227.67171078925,8.678428375768918,,,,,
1119,A202302110349110m154333,57.30045189975451,-15.738557916656507,,,,,
1120,A202305182203577m031435,330.99077060176,-3.243376762620648,,,,,
1121,T202303131302573p074049,195.7382779645766,7.680103058262532,0.0704900473108094,3.23675485399272e-06,0,3687.24540066719,GALAXY
1122,A202305182155532m042809,328.9718775489783,-4.469434263576591,0.437299246214743,4.9172855861188e-05,0,1407.8630913198,QSO
1123,T202302111040164m080614,160.06407897348757,-8.101997552485711,,,,,
1124,A202302171244119p071844,191.06064703620305,7.313090543426087,,,,,
1125,A202302141037195m070607,159.33154440725278,-7.102070932179902,,,,,
1126,A202303221336597p184623,204.248751628396,18.77300926595608,0.228891937902955,2.80911341178808e-05,0,7365.72108855844,QSO
1127,A202305182205222m024506,331.3426490496002,-2.7519099074608384,,,,,
1128,A202303041333350p182359,203.3847523041871,18.39479123464177,,,,,
1129,A202303221334156p185326,203.558586310578,18.89180981380954,,,,,
1130,A202303131103395m052000,165.90638940398807,-5.326076555743254,,,,,
1131,A202305252213328m041749,333.3913378756327,-4.301965468059147,,,,,
1132,T202303221424472m020935,216.1999383620812,-2.159756894665612,,,,,
1133,A202303041114239m065655,168.591383010389,-6.951582340910342,,,,,
1134,T202302171308130p071717,197.0504844182121,7.29391894286521,,,,,
1135,T202303281307155p065047,196.8145842351444,6.846206945978781,0.127206616680876,3.71541600184409e-06,0,2535.13857460022,GALAXY
1136,T202302171245080p053458,191.2839834961852,5.583898265968163,,,,,
1137,A202302111059041m074902,164.76718293574953,-7.817334531070253,,,,,
1138,A202302020342200m162613,55.58398085191695,-16.437046972235933,,,,,
1139,A202305182158430m052433,329.67921821434794,-5.40917959966178,,,,,
1140,A202303131055095m064719,163.78962855352637,-6.788802966434834,,,,,
1141,A202303221340172p162917,205.07185165820547,16.488043825090067,,,,,
1142,A202302020327314m163055,51.88121357809219,-16.515418159313615,,,,,
1143,A202302021048315m064900,162.12749529379286,-6.83838635837358,,,,,
1144,A202303041332235p184110,203.0981435395805,18.686361545909257,,,,,
1145,A202302021115392m071009,168.91352917951028,-7.169245919699259,,,,,
1146,T202302020340581m171100,55.241954166589856,-17.18347900041608,,,,,
1147,A202302021059085m051259,164.78544273332693,-5.216686058351464,,,,,
1148,T202302021056503m055824,164.20742944983272,-5.9739502348561375,,,,,
1149,A202303161505293p053431,226.37231676203925,5.575365982375126,0.737357693225054,6.5304694688683e-05,0,103.170190095901,GALAXY
1150,T202303071443051p072703,220.77360473323128,7.446218201375597,,,,,
1151,A202302110325014m163339,51.25626110482778,-16.560826736656832,,,,,
1152,A202303161509365p072913,227.4059140825239,7.488192694061789,,,,,
1153,A202303161502387p063322,225.67628373582832,6.559384064320092,,,,,
1154,A202303161504455p062202,226.1965612934781,6.351023867381688,0.0947849644656924,1.98878676501424e-05,0,3221.56534447474,GALAXY
